PLAN_START_DATE,PLAN_END_DATE,UNIT_OF_WORK,SIM_DAY,AGE,NUMBER_OF_TASKS,PLACEHOLDER
5/13/2019, 05/26/2019 , DE_APPEAL ,12,6,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,12,0,219,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,12,1,122,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,12,2,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,12,3,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,12,4,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,12,5,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,12,6,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,12,0,91,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,12,1,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,12,2,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,12,3,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,12,4,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,12,5,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,12,6,0,0
5/13/2019, 05/26/2019 , BATCH ,12,0,1,0
5/13/2019, 05/26/2019 , BATCH ,12,1,0,0
5/13/2019, 05/26/2019 , BATCH ,12,2,0,0
5/13/2019, 05/26/2019 , BATCH ,12,3,0,0
5/13/2019, 05/26/2019 , BATCH ,12,4,0,0
5/13/2019, 05/26/2019 , BATCH ,12,5,0,0
5/13/2019, 05/26/2019 , BATCH ,12,6,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,12,0,2,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,12,1,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,12,2,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,12,3,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,12,4,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,12,5,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,12,6,0,0
5/13/2019, 05/26/2019 , QC ,12,0,52,0
5/13/2019, 05/26/2019 , QC ,12,1,0,0
5/13/2019, 05/26/2019 , QC ,12,2,0,0
5/13/2019, 05/26/2019 , QC ,12,3,0,0
5/13/2019, 05/26/2019 , QC ,12,4,0,0
5/13/2019, 05/26/2019 , QC ,12,5,0,0
5/13/2019, 05/26/2019 , QC ,12,6,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,12,0,11,0
5/13/2019, 05/26/2019 , ENROLLMENT ,12,1,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,12,2,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,12,3,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,12,4,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,12,5,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,12,6,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,12,0,74,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,12,1,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,12,2,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,12,3,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,12,4,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,12,5,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,12,6,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,13,0,220,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,13,1,89,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,13,2,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,13,3,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,13,4,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,13,5,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,13,6,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,13,0,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,13,1,10,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,13,2,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,13,3,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,13,4,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,13,5,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,13,6,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,13,0,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,13,1,6,0
5/13/2019, 05/26/2019 , DE_APPEAL ,13,2,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,13,3,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,13,4,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,13,5,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,13,6,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,13,0,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,13,1,219,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,13,2,75,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,13,3,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,13,4,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,13,5,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,13,6,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,13,0,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,13,1,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,13,2,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,13,3,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,13,4,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,13,5,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,13,6,0,0
5/13/2019, 05/26/2019 , BATCH ,13,0,0,0
5/13/2019, 05/26/2019 , BATCH ,13,1,0,0
5/13/2019, 05/26/2019 , BATCH ,13,2,0,0
5/13/2019, 05/26/2019 , BATCH ,13,3,0,0
5/13/2019, 05/26/2019 , BATCH ,13,4,0,0
5/13/2019, 05/26/2019 , BATCH ,13,5,0,0
5/13/2019, 05/26/2019 , BATCH ,13,6,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,13,0,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,13,1,2,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,13,2,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,13,3,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,13,4,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,13,5,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,13,6,0,0
5/13/2019, 05/26/2019 , QC ,13,0,34,0
5/13/2019, 05/26/2019 , QC ,13,1,43,0
5/13/2019, 05/26/2019 , QC ,13,2,0,0
5/13/2019, 05/26/2019 , QC ,13,3,0,0
5/13/2019, 05/26/2019 , QC ,13,4,0,0
5/13/2019, 05/26/2019 , QC ,13,5,0,0
5/13/2019, 05/26/2019 , QC ,13,6,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,13,0,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,13,1,11,0
5/13/2019, 05/26/2019 , ENROLLMENT ,13,2,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,13,3,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,13,4,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,13,5,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,13,6,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,13,0,1,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,13,1,74,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,13,2,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,13,3,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,13,4,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,13,5,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,13,6,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,14,0,220,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,14,1,89,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,14,2,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,14,3,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,14,4,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,14,5,0,0
5/13/2019, 05/26/2019 , DE_NEW_APP ,14,6,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,14,0,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,14,1,10,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,14,2,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,14,3,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,14,4,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,14,5,0,0
5/13/2019, 05/26/2019 , DE_APP_RENEWAL ,14,6,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,14,0,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,14,1,6,0
5/13/2019, 05/26/2019 , DE_APPEAL ,14,2,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,14,3,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,14,4,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,14,5,0,0
5/13/2019, 05/26/2019 , DE_APPEAL ,14,6,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,14,0,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,14,1,219,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,14,2,75,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,14,3,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,14,4,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,14,5,0,0
5/13/2019, 05/26/2019 , ELIG_NEW_APP ,14,6,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,14,0,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,14,1,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,14,2,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,14,3,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,14,4,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,14,5,0,0
5/13/2019, 05/26/2019 , ELIG_RENEWAL ,14,6,0,0
5/13/2019, 05/26/2019 , BATCH ,14,0,0,0
5/13/2019, 05/26/2019 , BATCH ,14,1,0,0
5/13/2019, 05/26/2019 , BATCH ,14,2,0,0
5/13/2019, 05/26/2019 , BATCH ,14,3,0,0
5/13/2019, 05/26/2019 , BATCH ,14,4,0,0
5/13/2019, 05/26/2019 , BATCH ,14,5,0,0
5/13/2019, 05/26/2019 , BATCH ,14,6,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,14,0,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,14,1,2,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,14,2,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,14,3,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,14,4,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,14,5,0,0
5/13/2019, 05/26/2019 , OTHER_INCOMING_DOCS ,14,6,0,0
5/13/2019, 05/26/2019 , QC ,14,0,34,0
5/13/2019, 05/26/2019 , QC ,14,1,43,0
5/13/2019, 05/26/2019 , QC ,14,2,0,0
5/13/2019, 05/26/2019 , QC ,14,3,0,0
5/13/2019, 05/26/2019 , QC ,14,4,0,0
5/13/2019, 05/26/2019 , QC ,14,5,0,0
5/13/2019, 05/26/2019 , QC ,14,6,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,14,0,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,14,1,11,0
5/13/2019, 05/26/2019 , ENROLLMENT ,14,2,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,14,3,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,14,4,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,14,5,0,0
5/13/2019, 05/26/2019 , ENROLLMENT ,14,6,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,14,0,1,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,14,1,74,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,14,2,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,14,3,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,14,4,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,14,5,0,0
5/13/2019, 05/26/2019 , LINK_CLASSIFY ,14,6,0,0
